"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"196","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/02/01 23:07 @ Home
<U+23F1>1,146 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.558 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.6146<U+2B07>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earni… https://t.co/JvL1hRJNf4",FALSE,0,NA,2018-02-02 05:07:05,TRUE,NA,"959292064704835584",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"197","RT @Stewy13: @elonmusk Since @Tesla has always been a pioneer, would you ever consider taking something like @SolarCoin_SLR for payment on…",FALSE,0,NA,2018-02-02 04:53:01,FALSE,NA,"959288523776913409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sylph93Me",11,TRUE,FALSE,NA,NA
"198","RT @SolarCoinNews: #SolarCoin price :$0.65,MCAP:$25M,Circulating Supply:$39M
https://t.co/1geEmdYCZh        #Cryptoassets #cryptocurrency #…",FALSE,0,NA,2018-02-02 04:32:49,FALSE,NA,"959283439873622017",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","Stephencgill",3,TRUE,FALSE,NA,NA
"199","RT @SolarCoinNews: #SolarCoin price :$0.65,MCAP:$25M,Circulating Supply:$39M
https://t.co/1geEmdYCZh        #Cryptoassets #cryptocurrency #…",FALSE,0,NA,2018-02-02 04:19:17,FALSE,NA,"959280033830387712",NA,"<a href=""https://sites.google.com/site/appliancerepairinscottsdale/"" rel=""nofollow"">RodSinstackTweets</a>","RodSinstack",3,TRUE,FALSE,NA,NA
"200","RT @SolarCoinNews: #SolarCoin price :$0.65,MCAP:$25M,Circulating Supply:$39M
https://t.co/1geEmdYCZh        #Cryptoassets #cryptocurrency #…",FALSE,0,NA,2018-02-02 04:06:03,FALSE,NA,"959276703934693378",NA,"<a href=""https://energycoin.eu/"" rel=""nofollow"">EnergyCoin</a>","energycoin",3,TRUE,FALSE,NA,NA
"201","#SolarCoin price :$0.65,MCAP:$25M,Circulating Supply:$39M
https://t.co/1geEmdYCZh        #Cryptoassets… https://t.co/zNzjULCbHo",FALSE,2,NA,2018-02-02 04:02:18,TRUE,NA,"959275759469707265",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SolarCoinNews",3,FALSE,FALSE,NA,NA
"202","RT @azeezmohammed: #solarcoin is the new black! Excited to see it take off in a big way thanks to @ACWAPower who is the world's 1st to adop…",FALSE,0,NA,2018-02-02 03:45:22,FALSE,NA,"959271501412397056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SolarCoinNews",9,TRUE,FALSE,NA,NA
"203","RT @Stewy13: @elonmusk Since @Tesla has always been a pioneer, would you ever consider taking something like @SolarCoin_SLR for payment on…",FALSE,0,NA,2018-02-02 03:44:05,FALSE,NA,"959271175993032705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SolarCoinNews",11,TRUE,FALSE,NA,NA
"204","RT @Stephencgill: The #Saudi #energy company #ACWA Power will start using #SolarCoin, a #blockchain based reward system for #greenenergy pr…",FALSE,0,NA,2018-02-02 01:51:30,FALSE,NA,"959242845768085504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paai89",4,TRUE,FALSE,NA,NA
"205","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/02/01 19:07 @ Home
<U+23F1>1,146 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.558 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.6224<U+2B07>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earni… https://t.co/XJAYuoBxqD",FALSE,0,NA,2018-02-02 01:07:06,TRUE,NA,"959231668971327489",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"206","@officialmcafee Thoughts on @SolarCoin_SLR ?",FALSE,3,"officialmcafee",2018-02-02 00:31:02,FALSE,"959220669786488834","959222594045128709","961445378","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Stewy13",1,FALSE,FALSE,NA,NA
"207","It takes lots of currage to buy when everyone is selling! The #cryptocurrency market may be moving from correction… https://t.co/GA07XjkbRS",FALSE,5,NA,2018-02-01 23:17:31,TRUE,NA,"959204092055867394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SolarCoinNews",3,FALSE,FALSE,NA,NA
"208","#SolarCoin price :$0.66,MCAP:$26M,Circulating Supply:$39M
https://t.co/1geEmegenR       #Cryptoassets… https://t.co/1hHlf17uX2",FALSE,0,"SolarCoinNews",2018-02-01 23:09:13,TRUE,"958903987314614273","959202003498012678","951935278016581632","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SolarCoinNews",0,FALSE,FALSE,NA,NA
"209","@Haejin_Crypto You can do solarcoin",FALSE,0,"Haejin_Crypto",2018-02-01 22:59:33,FALSE,"959192795733897216","959199569983754243","474961668","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlphaRyy",0,FALSE,FALSE,NA,NA
"210","@SolarCoin_SLR At least update news like what your future plans, how can everyone benefit from solar coin",FALSE,0,"SolarCoin_SLR",2018-02-01 22:08:56,FALSE,"958787728774172677","959186835065982978","2244295159","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","purposeless1819",0,FALSE,FALSE,NA,NA
"211","@elonmusk Since @Tesla has always been a pioneer, would you ever consider taking something like @SolarCoin_SLR for… https://t.co/ZHS198XA2B",FALSE,13,"elonmusk",2018-02-01 21:52:37,TRUE,NA,"959182725893836803","44196397","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Stewy13",11,FALSE,FALSE,NA,NA
"212","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/02/01 15:07 @ Home
<U+23F1>1,146 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.558 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.6568<U+2B07>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earni… https://t.co/64tNxWSPSZ",FALSE,0,NA,2018-02-01 21:07:07,TRUE,NA,"959171278191153152",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"213","BTC-SLR AskRate: 0.00007198 #Bittrex  #SLR $SLR #SolarCoin #altcoin #bitcoin #cryptocurrency
 <U+2665> FOLLOW for PROFIT",FALSE,0,NA,2018-02-01 20:20:02,FALSE,NA,"959159426149216257",NA,"<a href=""https://www.cryptoknocks.com"" rel=""nofollow"">Knocks</a>","cryptoknocks",0,FALSE,FALSE,NA,NA
"214","RT @solcrypto: We are very happy to release our first two dataloggers (to alpha test) after 3.5 years of R&amp;D. Thanks to the #solarcoin comm…",FALSE,0,NA,2018-02-01 19:57:11,FALSE,NA,"959153676983005184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Scalextrix666",10,TRUE,FALSE,NA,NA
"215","RT @Stephencgill: The #Saudi #energy company #ACWA Power will start using #SolarCoin, a #blockchain based reward system for #greenenergy pr…",FALSE,0,NA,2018-02-01 17:47:11,FALSE,NA,"959120961776873472",NA,"<a href=""Http://ww.terugroepregister.nl"" rel=""nofollow"">TerugroepactieRT</a>","TokenAP",4,TRUE,FALSE,NA,NA
"216","RT @Stephencgill: The #Saudi #energy company #ACWA Power will start using #SolarCoin, a #blockchain based reward system for #greenenergy pr…",FALSE,0,NA,2018-02-01 17:41:38,FALSE,NA,"959119564494852103",NA,"<a href=""https://script.google.com/macros/s/AKfycbxpF2TjKxWhtZ73u80UNW70KWSUIlTKS0e94ik-xcnhrdww3no/exec"" rel=""nofollow"">Hello World 222222</a>","alexis_tth",4,TRUE,FALSE,NA,NA
"217","The #Saudi #energy company #ACWA Power will start using #SolarCoin, a #blockchain based reward system for… https://t.co/QgPfFplvl0",FALSE,5,NA,2018-02-01 17:34:41,TRUE,NA,"959117813968527361",NA,"<a href=""http://tweepsmap.com"" rel=""nofollow"">Tweepsmap</a>","Stephencgill",4,FALSE,FALSE,NA,NA
"218","@ACWAPower ComGuard is using SolarCoin as well. @com_guard $CGUD @Raspberry_Pi https://t.co/qW1SQdwDyM #solarcoin",FALSE,0,"ACWAPower",2018-02-01 17:14:18,FALSE,"958990031187857408","959112688155725824","260203980","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wuzupwidat",0,FALSE,FALSE,NA,NA
"219","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/02/01 11:07 @ Home
<U+23F1>1,146 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.536 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.6637<U+2B07>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earni… https://t.co/iB3G0dYzdD",FALSE,0,NA,2018-02-01 17:07:10,TRUE,NA,"959110891059937281",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"220","What does GE's Power Conversion CEO think about #SolarCoin? I have say I agree! <ed><U+00A0><U+00BD><ed><U+00BA><U+0080> #Winning #SolarEnergy #blockchain https://t.co/bb5nyxezkF",FALSE,8,NA,2018-02-01 16:42:55,FALSE,NA,"959104788582379520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tijis311",3,FALSE,FALSE,NA,NA
"221","“We hope to see further adoption of SolarCoin in the region, with the aim of building a strong community and spurri… https://t.co/sVLHlyrEkk",FALSE,3,NA,2018-02-01 14:53:29,TRUE,NA,"959077246580543488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AboutHerOFCL",0,FALSE,FALSE,NA,NA
"222","#solarcoin is the new black! Excited to see it take off in a big way thanks to @ACWAPower who is the world's 1st to… https://t.co/fhG1HeRkmm",FALSE,23,NA,2018-02-01 14:43:49,TRUE,NA,"959074814454575110",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","azeezmohammed",9,FALSE,FALSE,NA,NA
"223","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/02/01 07:07 @ Home
<U+23F1>1,146 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.536 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.7166<U+2B07>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earni… https://t.co/yOwdtcjSr8",FALSE,0,NA,2018-02-01 13:07:05,TRUE,NA,"959050472060530689",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"224","RT @nickgogerty: https://t.co/yhnsJ1QpWQ  #solarcoin The #solarity plotter.  Example at $20. https://t.co/AZBoQ8r7ER",FALSE,0,NA,2018-02-01 12:43:47,FALSE,NA,"959044608079679492",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlCocan",4,TRUE,FALSE,NA,NA
"225","RT @solcrypto: We are very happy to release our first two dataloggers (to alpha test) after 3.5 years of R&amp;D. Thanks to the #solarcoin comm…",FALSE,0,NA,2018-02-01 09:56:32,FALSE,NA,"959002517257490434",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","corather2",10,TRUE,FALSE,NA,NA
"226","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/02/01 03:07 @ Home
<U+23F1>1,146 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.536 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.7708<U+2B06>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earni… https://t.co/IJxBqDPZlB",FALSE,0,NA,2018-02-01 09:07:05,TRUE,NA,"958990073520848896",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"227","RT @SolarCoin_SLR: #solarcoin MERCH! — Steemit https://t.co/J13biSAji1 https://t.co/jwFgkKQD8K",FALSE,0,NA,2018-02-01 07:47:23,FALSE,NA,"958970015885283328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Crypto_Monkey_",10,TRUE,FALSE,NA,NA
"228","RT @v_mariamis: #SolarCoin: How #Blockchain is #Incentivizing a 5,000 #Gigawatt Quest to #Save the #Planet @SAP https://t.co/MRDtxHKl6k htt…",FALSE,0,NA,2018-02-01 07:42:34,FALSE,NA,"958968805786574848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RelevantTrack",2,TRUE,FALSE,NA,NA
"229","RT @SolarCoin_SLR: #solarcoin MERCH! — Steemit https://t.co/J13biSAji1 https://t.co/jwFgkKQD8K",FALSE,0,NA,2018-02-01 07:18:51,FALSE,NA,"958962837182758912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sylph93Me",10,TRUE,FALSE,NA,NA
"230","RT @SolarCoin_SLR: #solarcoin MERCH! — Steemit https://t.co/J13biSAji1 https://t.co/jwFgkKQD8K",FALSE,0,NA,2018-02-01 07:11:44,FALSE,NA,"958961043992203264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","benjK6",10,TRUE,FALSE,NA,NA
"231","RT @NawiedJabarkhyl: Following the rise of Bitcoin, Saudi's @ACWAPower has become the first major energy firm to adopt the cryptocurrency S…",FALSE,0,NA,2018-02-01 06:23:39,FALSE,NA,"958948943324364800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bin_ashoor11",20,TRUE,FALSE,NA,NA
"232","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/01/31 23:07 @ Home
<U+23F1>1,145 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.536 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.7518<U+2B07>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earni… https://t.co/3TD6bi2bzG",FALSE,0,NA,2018-02-01 05:07:05,TRUE,NA,"958929676658970624",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"233","RT @solcrypto: We are very happy to release our first two dataloggers (to alpha test) after 3.5 years of R&amp;D. Thanks to the #solarcoin comm…",FALSE,0,NA,2018-02-01 04:49:44,FALSE,NA,"958925311583797248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tijis311",10,TRUE,FALSE,NA,NA
"234","RT @ssaintleger: a currency's value goes up as the size of the network using it increases
https://t.co/zBIBp3UArL",FALSE,0,NA,2018-02-01 04:02:19,FALSE,NA,"958913375198760960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thuerlich",4,TRUE,FALSE,NA,NA
"235","RT @NOTLLCChicago: ACWA Power Adopts Blockchain Currency SolarCoin - Renewable Energy World
 https://t.co/5BTLhukIUa",FALSE,0,NA,2018-02-01 03:58:04,FALSE,NA,"958912309585354752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EthanNagler",1,TRUE,FALSE,NA,NA
"236","#SolarCoin price :$0.76,MCAP:$29M,Circulating Supply:$39M
https://t.co/1geEmegenR       #Cryptoassets… https://t.co/8a6lCBRLNd",FALSE,1,NA,2018-02-01 03:25:00,TRUE,NA,"958903987314614273",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SolarCoinNews",0,FALSE,FALSE,NA,NA
"237","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/01/31 19:07 @ Home
<U+23F1>1,145 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.536 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.7589<U+2B06>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earni… https://t.co/gAgSaH34SY",FALSE,0,NA,2018-02-01 01:07:05,TRUE,NA,"958869277825814528",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"238","RT @ElectriCChain_: @SolarCoin_SLR in the solar energy sector: https://t.co/8yH3qecTW8",FALSE,0,NA,2018-02-01 00:11:49,FALSE,NA,"958855367844352001",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SolarCoinNews",2,TRUE,FALSE,NA,NA
"239","RT @BernardMcCarty: Solar PV operators and investors - want to significantly boost your return on investment? Meet the Volta Factor. 
@Elec…",FALSE,0,NA,2018-01-31 23:47:25,FALSE,NA,"958849230424199169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlCocan",7,TRUE,FALSE,NA,NA
"240","RT @solcrypto: We are very happy to release our first two dataloggers (to alpha test) after 3.5 years of R&amp;D. Thanks to the #solarcoin comm…",FALSE,0,NA,2018-01-31 23:45:37,FALSE,NA,"958848777464500224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SolarCoinNews",10,TRUE,FALSE,NA,NA
"241","RT @SolarCoin_SLR: #solarcoin MERCH! — Steemit https://t.co/J13biSAji1 https://t.co/jwFgkKQD8K",FALSE,0,NA,2018-01-31 22:51:56,FALSE,NA,"958835267271569410",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","git_coin",10,TRUE,FALSE,NA,NA
"242","RT @SolarCoinNews: #SolarCoin price :$0.76,MCAP:$29M,Circulating Supply:$39M
https://t.co/1geEmegenR      #Cryptoassets #cryptocurrency #bi…",FALSE,0,NA,2018-01-31 22:48:06,FALSE,NA,"958834303001079808",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","Stephencgill",3,TRUE,FALSE,NA,NA
"243","RT @SolarCoinNews: #SolarCoin price :$0.76,MCAP:$29M,Circulating Supply:$39M
https://t.co/1geEmegenR      #Cryptoassets #cryptocurrency #bi…",FALSE,0,NA,2018-01-31 22:46:38,FALSE,NA,"958833932249718784",NA,"<a href=""https://energycoin.eu/"" rel=""nofollow"">EnergyCoin</a>","energycoin",3,TRUE,FALSE,NA,NA
"244","RT @SolarCoinNews: #SolarCoin price :$0.76,MCAP:$29M,Circulating Supply:$39M
https://t.co/1geEmegenR      #Cryptoassets #cryptocurrency #bi…",FALSE,0,NA,2018-01-31 22:43:18,FALSE,NA,"958833093275672576",NA,"<a href=""https://todo.mushfiqweb.com"" rel=""nofollow"">mushfiqweb</a>","mushfiqweb",3,TRUE,FALSE,NA,NA
"245","#SolarCoin price :$0.76,MCAP:$29M,Circulating Supply:$39M
https://t.co/1geEmegenR      #Cryptoassets… https://t.co/4qYbgmZkWs",FALSE,0,NA,2018-01-31 22:41:54,TRUE,NA,"958832743420514304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SolarCoinNews",3,FALSE,FALSE,NA,NA
"246","RT @ssaintleger: a currency's value goes up as the size of the network using it increases
https://t.co/zBIBp3UArL",FALSE,0,NA,2018-01-31 22:33:44,FALSE,NA,"958830686911287299",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SolarCoinNews",4,TRUE,FALSE,NA,NA
"247","RT @SolarCoin_SLR: #solarcoin MERCH! — Steemit https://t.co/J13biSAji1 https://t.co/jwFgkKQD8K",FALSE,0,NA,2018-01-31 21:19:14,FALSE,NA,"958811939194458113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sellmyfit",10,TRUE,FALSE,NA,NA
"248","RT @SolarCoin_SLR: #solarcoin MERCH! — Steemit https://t.co/J13biSAji1 https://t.co/jwFgkKQD8K",FALSE,0,NA,2018-01-31 21:16:58,FALSE,NA,"958811368756596736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SolarCoinNews",10,TRUE,FALSE,NA,NA
"249","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/01/31 15:07 @ Home
<U+23F1>1,145 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.536 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.7409<U+2B07>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earni… https://t.co/61SO0EKvcw",FALSE,0,NA,2018-01-31 21:07:06,TRUE,NA,"958808884495384576",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"250","RT @SolarCoin_SLR: #solarcoin MERCH! — Steemit https://t.co/J13biSAji1 https://t.co/jwFgkKQD8K",FALSE,0,NA,2018-01-31 20:57:31,FALSE,NA,"958806473273954304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElectriCChain_",10,TRUE,FALSE,NA,NA
"251","RT @SolarCoin_SLR: #solarcoin MERCH! — Steemit https://t.co/J13biSAji1 https://t.co/jwFgkKQD8K",FALSE,0,NA,2018-01-31 20:52:14,FALSE,NA,"958805142861688833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Badredi11288199",10,TRUE,FALSE,NA,NA
"252","RT @nickgogerty: https://t.co/yhnsJ1QpWQ  #solarcoin The #solarity plotter.  Example at $20. https://t.co/AZBoQ8r7ER",FALSE,0,NA,2018-01-31 20:20:16,FALSE,NA,"958797098748653568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CEnd_brewmaster",4,TRUE,FALSE,NA,NA
"253","a currency's value goes up as the size of the network using it increases
https://t.co/zBIBp3UArL",FALSE,5,NA,2018-01-31 20:12:48,FALSE,NA,"958795220065374208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ssaintleger",4,FALSE,FALSE,NA,NA
"254","@SolarCoin_SLR Haha targets for the @boringcompany #flamethrower",FALSE,0,"SolarCoin_SLR",2018-01-31 19:49:04,FALSE,"958787728774172677","958789245430149120","2244295159","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chieffanjosh",0,FALSE,FALSE,NA,NA
"255","#solarcoin MERCH! — Steemit https://t.co/J13biSAji1 https://t.co/jwFgkKQD8K",FALSE,28,NA,2018-01-31 19:43:02,FALSE,NA,"958787728774172677",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SolarCoin_SLR",10,FALSE,FALSE,NA,NA
"256","PASTA JUST MEET PEOPLE AND DISTRIBUTED SOME WOODWORKING COCOA PUFF HETEROGENOUS FLATULENT DEHYDRATED TYPEWRITER WAS… https://t.co/YihnP6H1VO",FALSE,0,NA,2018-01-31 18:14:36,TRUE,NA,"958765472069009408",NA,"<a href=""https://twitter.com/feryooit"" rel=""nofollow"">FERYOOIT ELYOOIPS</a>","feryooit",0,FALSE,FALSE,NA,NA
"257","RT @Stephencgill: The #Saudi #energy company #ACWA Power will start using #SolarCoin, a #blockchain based reward system for #greenenergy pr…",FALSE,0,NA,2018-01-31 17:41:51,FALSE,NA,"958757230505086976",NA,"<a href=""https://script.google.com/macros/s/AKfycbxpF2TjKxWhtZ73u80UNW70KWSUIlTKS0e94ik-xcnhrdww3no/exec"" rel=""nofollow"">Hello World 222222</a>","alexis_tth",8,TRUE,FALSE,NA,NA
"258","@DiaryofaMadeMan Will I recover my little investment from BitConnect? 
SolarCoin will go to the moon?",FALSE,0,"DiaryofaMadeMan",2018-01-31 17:26:49,FALSE,"958702899038769152","958753448111026176","103451046","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bumbo_Kla",0,FALSE,FALSE,NA,NA
"259","RT @SolarCoin_SLR: https://t.co/0C0SD3nJ6Y  #solarcoin The #solarity plotter.  Example at $20. https://t.co/DHjnQ9U2YN",FALSE,0,NA,2018-01-31 17:19:56,FALSE,NA,"958751716291248129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElectriCChain_",10,TRUE,FALSE,NA,NA
"260","<ed><U+00A0><U+00BD><ed><U+00B3><U+0086>2018/01/31 11:07 @ Home
<U+23F1>1,145 days up
<ed><U+00A0><U+00BC><ed><U+00BC><U+00A4>22 #solarpanels (5.50 kW)
<U+26A1>ENERGY = §22.527 MWh
<ed><U+00A0><U+00BD><ed><U+00B4><U+0080>SLR/USD = $0.7501<U+2B07>
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5>Earni… https://t.co/zLxshDb2O5",FALSE,0,NA,2018-01-31 17:07:09,TRUE,NA,"958748499943854080",NA,"<a href=""http://shkspr.mobi/blog/2013/12/graphing-my-solar-panels-open-source/"" rel=""nofollow"">SolarPanelGraph</a>","projectAlborada",0,FALSE,FALSE,NA,NA
"261","RT @SolarCoinNews: #SolarCoin price :$0.75,MCAP:$29M,Circulating Supply:$39M
https://t.co/1geEmegenR              #Cryptoassets #cryptocurr…",FALSE,0,NA,2018-01-31 16:09:44,FALSE,NA,"958734050423812096",NA,"<a href=""https://energycoin.eu/"" rel=""nofollow"">EnergyCoin</a>","energycoin",1,TRUE,FALSE,NA,NA
"262","#SolarCoin price :$0.75,MCAP:$29M,Circulating Supply:$39M
https://t.co/1geEmegenR              #Cryptoassets… https://t.co/ssq5RinQOL",FALSE,1,NA,2018-01-31 16:01:57,TRUE,NA,"958732089255481344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SolarCoinNews",1,FALSE,FALSE,NA,NA
